"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.603535517E1,1.410448551E-2,5.359789729E-2,-7.689094543E-2
1.604551752E1,3.588318825E-3,4.097194970E-2,-4.827499390E-3
1.605567988E1,5.693435669E-4,2.753269672E-2,3.544712067E-2
1.606584223E1,-4.469811916E-3,2.946947515E-2,1.034479141E-1
1.607600458E1,3.034889698E-3,2.742777765E-2,1.206407547E-1
1.608616694E1,1.368200779E-2,4.314492643E-2,9.974193573E-2
1.609632929E1,5.434811115E-3,4.400911927E-2,6.269073486E-2
1.610649164E1,1.576870680E-2,4.252254963E-2,4.516506195E-2
1.611665400E1,1.353466511E-2,4.851467907E-2,2.072906494E-2
1.612681635E1,-1.113891602E-3,4.315970838E-2,1.562309265E-2
1.613697870E1,3.671050072E-4,4.283380508E-2,3.419017792E-2
1.614714106E1,1.559853554E-3,3.244678676E-2,3.582954407E-2
1.615730341E1,5.519628525E-3,3.098571301E-2,-3.738403320E-4
1.616746576E1,1.224488020E-2,1.505284756E-2,-3.352069855E-2
1.617762812E1,1.686960459E-2,8.795320988E-3,-5.660247803E-2
1.618779047E1,1.923900843E-2,7.704690099E-3,-4.623794556E-2
1.619795282E1,1.175302267E-2,1.172725111E-2,-2.656650543E-2
1.620811518E1,1.578390598E-3,2.778002620E-2,-7.348060608E-3
1.621827753E1,-1.561039686E-2,2.479802072E-2,-2.155399323E-2
1.622843989E1,-2.045619488E-2,2.944510430E-2,-4.018497467E-2
1.623860224E1,-2.980035543E-2,1.539035141E-2,-5.605411530E-2
1.624876459E1,-2.485662699E-2,2.095296979E-2,-4.565238953E-2
1.625892695E1,-1.521378756E-2,8.362904191E-4,-2.597618103E-2
1.626908930E1,-5.456209183E-3,7.127471268E-3,1.227474213E-2
1.627925165E1,4.470705986E-3,-6.135143340E-3,3.812217712E-2
1.628941401E1,1.195234060E-2,8.474178612E-3,6.117057800E-2
1.629957636E1,1.938992739E-2,3.836618364E-2,5.308437347E-2
1.630973871E1,2.965706587E-2,3.421853483E-2,-4.569053650E-3
1.631990107E1,4.257744551E-2,5.378666520E-2,-8.946228027E-2
1.633006342E1,3.181034327E-2,6.195612997E-2,-1.161584854E-1
1.634022578E1,1.157104969E-2,4.255382717E-2,-7.624626160E-2
1.635038813E1,-1.466631889E-3,3.382879496E-2,-8.727073669E-3
1.636055048E1,-7.538557053E-3,2.765990049E-2,6.712341309E-2
1.637071284E1,-2.127647400E-2,4.197900742E-2,1.179609299E-1
1.638087519E1,-2.279162407E-2,6.179051846E-2,9.231758118E-2
1.639103754E1,-2.825492620E-2,6.371271610E-2,2.701473236E-2
1.640123041E1,-1.455295086E-2,7.248277962E-2,-1.348304749E-2
1.641139277E1,-4.299163818E-3,8.160266280E-2,9.813308716E-4
1.642155512E1,-1.399850845E-2,6.774359941E-2,-2.752685547E-2
1.643171747E1,-2.268713713E-2,4.861081392E-2,-2.494173050E-1
1.644187983E1,-2.313315868E-3,1.603121683E-2,-3.439741135E-1
1.645204218E1,6.462556124E-2,1.309886947E-2,5.740165710E-2
1.646220453E1,1.205180287E-1,2.901515737E-2,4.031810760E-1
1.647236689E1,7.786291838E-2,3.457412869E-2,2.377347946E-1
1.648252924E1,-4.246032238E-2,1.755832508E-2,5.395507812E-2
1.649269160E1,-8.321160078E-2,-2.021882311E-2,-1.480484009E-1
1.650285395E1,-6.787317991E-2,-3.335737437E-2,-2.518882751E-1
1.651301630E1,-6.701946259E-3,-3.910713270E-2,-2.522554398E-1
1.652317866E1,5.131304264E-2,-4.687353969E-2,-1.083126068E-1
1.653334101E1,9.387964010E-2,-2.043439820E-2,1.276092529E-1
1.654350336E1,1.048412323E-1,2.284898981E-2,2.388353348E-1
1.655366572E1,4.818582535E-2,6.941669434E-2,1.852111816E-1
1.656382807E1,-3.744101524E-2,1.147746146E-1,8.065032959E-2
1.657399042E1,-9.340411425E-2,1.156878918E-1,-7.958412170E-3
1.658415278E1,-1.089923382E-1,1.267808825E-1,-7.153701782E-2
1.659431513E1,-7.381284237E-2,1.116923839E-1,-9.399509430E-2
1.660447748E1,-1.005613804E-2,1.093355566E-1,-9.012603760E-2
1.661463984E1,3.525853157E-2,8.605481684E-2,-6.748676300E-2
1.662480219E1,6.994628906E-2,4.096196592E-2,-7.477760315E-3
1.663496454E1,8.575928211E-2,2.733022347E-2,5.870532990E-2
1.664512690E1,6.925010681E-2,1.251796819E-2,9.781932831E-2
1.665528925E1,3.029662371E-2,7.768571377E-3,8.905506134E-2
1.666545160E1,-9.514033794E-3,1.060981303E-3,6.163215637E-2
1.667561396E1,-3.163850307E-2,-1.141980663E-2,1.101398468E-2
1.668577631E1,-5.361366272E-2,-7.396457717E-3,-1.264762878E-2
1.669593866E1,-4.998725653E-2,-1.012347545E-2,-2.906799316E-3
1.670610102E1,-3.755241632E-2,-1.688187011E-2,1.852035522E-3
1.671626337E1,-2.097797394E-2,-4.030636512E-3,1.831054688E-3
1.672642573E1,2.005696297E-4,6.477716845E-3,4.666900635E-2
1.673658808E1,3.297811747E-2,2.582689747E-2,4.577255249E-2
1.674675043E1,4.453909397E-2,3.700521961E-2,7.419586182E-3
1.675691279E1,2.704960108E-2,7.306985557E-2,1.160707474E-1
1.676707514E1,3.315806389E-4,6.281927228E-2,6.662082672E-2
1.677723749E1,6.608426571E-3,3.880523145E-2,-1.566181183E-1
1.678743037E1,1.398968697E-2,1.435315795E-2,-2.457618713E-1
1.679759272E1,3.657823801E-2,3.291844949E-2,-1.303110123E-1
1.680775507E1,3.393471241E-2,4.104799032E-2,-3.606414795E-2
1.681791742E1,2.923375368E-2,4.016013816E-2,-3.543758392E-2
1.682807978E1,1.974684000E-2,4.163278639E-2,1.728153229E-2
1.683824213E1,-1.357626915E-2,4.671698064E-2,8.079528809E-2
1.684840449E1,-5.067718029E-2,4.090665281E-2,6.524467468E-2
1.685856684E1,-6.297397614E-2,5.314492062E-2,2.886009216E-2
1.686872919E1,-4.711025953E-2,7.186275721E-2,3.316974640E-2
1.687889155E1,-5.855202675E-3,6.910317391E-2,3.498172760E-2
1.688905390E1,3.192126751E-2,7.146640122E-2,2.975654602E-2
1.689921625E1,4.006338120E-2,6.460759044E-2,3.868961334E-2
1.690937861E1,3.844410181E-2,6.254510581E-2,5.685806274E-2
1.691954096E1,3.941339254E-2,7.201342285E-2,5.105686188E-2
1.692970331E1,3.373575211E-2,5.936402828E-2,5.712509155E-4
1.693986567E1,1.696676016E-2,4.664741084E-2,-3.718090057E-2
1.695002802E1,-6.549060345E-3,1.069531217E-2,-2.939319611E-2
1.696019037E1,-2.022427320E-2,-9.965833277E-3,-2.649116516E-2
1.697035273E1,-1.042592525E-2,-3.802150488E-3,-1.188468933E-2
1.698051508E1,-1.061904430E-2,1.926272362E-2,-2.229690552E-3
1.699067744E1,-1.568210125E-2,3.754237294E-2,-9.355545044E-3
1.700083979E1,-1.331216097E-2,4.171258584E-2,-1.154422760E-2
1.701100214E1,-1.815247536E-2,3.422853723E-2,-1.918792725E-3
1.702116450E1,-1.115381718E-2,1.036602631E-2,7.507324219E-3
1.703132685E1,3.077387810E-3,-1.391731203E-3,2.631282806E-2
1.704148920E1,2.683115005E-2,5.650918931E-3,2.353096008E-2
1.705165156E1,2.447247505E-2,1.455169916E-2,4.232406616E-3
1.706181391E1,2.946722507E-2,2.088195458E-2,-2.179718018E-2
1.707197626E1,2.043682337E-2,3.428784013E-2,-3.793430328E-2
1.708213862E1,2.324467897E-2,4.071998224E-2,-3.009319305E-2
1.709230097E1,-2.777576447E-4,4.272586852E-2,-2.006435394E-2
1.710246332E1,-1.401758194E-2,4.020529240E-2,8.699417114E-3
1.711262568E1,-1.335483789E-2,4.483332857E-2,2.036666870E-2
1.712278803E1,-1.020544767E-2,4.665379226E-2,2.242660522E-2
1.713295038E1,-4.864394665E-3,5.267499760E-2,1.730537415E-2
1.714311274E1,-6.802916527E-3,5.358746275E-2,9.945869446E-3
1.715327509E1,5.731344223E-3,4.727002606E-2,-6.741523743E-3
1.716343744E1,1.829200983E-2,4.352092743E-2,-5.150127411E-2
1.717359980E1,1.686215401E-2,3.093406558E-2,-5.995559692E-2
1.718376215E1,2.462244034E-2,3.357315063E-2,2.667427063E-3
1.719392451E1,1.742190123E-2,4.831406102E-2,7.596397400E-2
1.720408686E1,9.956002235E-3,5.546818301E-2,1.006097794E-1
1.721424921E1,-1.752376556E-3,4.985139519E-2,4.454898834E-2
1.722441157E1,-1.283884048E-2,5.109741166E-2,-1.284122467E-2
1.723457392E1,-1.670110226E-2,6.182242930E-2,-1.960182190E-2
1.724473627E1,-2.347326279E-2,4.668912664E-2,4.343032837E-3
1.725489863E1,-3.578531742E-2,3.442470357E-2,-3.852939606E-2
1.726506098E1,-2.088981867E-2,2.558772638E-2,-2.340965271E-1
1.727522333E1,1.732641459E-2,-2.034734935E-3,-2.581319809E-1
1.728538569E1,8.026039600E-2,2.245829627E-2,1.463022232E-1
1.729554804E1,1.143956780E-1,4.129261896E-2,3.721933365E-1
1.730571039E1,4.180246592E-2,4.762955382E-2,1.956501007E-1
1.731587275E1,-6.186449528E-2,1.323345676E-2,4.792213440E-2
1.732603510E1,-8.370053768E-2,-1.974388584E-2,-1.917753220E-1
1.733619745E1,-3.459155560E-2,-2.253390476E-2,-2.924919128E-1
1.734635981E1,2.138912678E-2,-1.994208619E-2,-2.708377838E-1
1.735652216E1,6.876093149E-2,1.912813634E-3,-7.467174530E-2
1.736668452E1,8.613276482E-2,1.921742037E-2,1.510562897E-1
1.737687739E1,5.311888456E-2,4.612200335E-2,2.192630768E-1
1.738703974E1,-1.178306341E-2,7.624101639E-2,1.919260025E-1
1.739720209E1,-7.484048605E-2,9.092485905E-2,1.155147552E-1
1.740736445E1,-9.377557039E-2,1.086979657E-1,1.911258698E-2
1.741752680E1,-7.227253914E-2,1.174852401E-1,-6.852436066E-2
1.742768915E1,-4.740804434E-2,1.120936275E-1,-1.311864853E-1
1.743785151E1,1.824980974E-2,8.659125119E-2,-1.196241379E-1
1.744801386E1,5.590701103E-2,7.635864615E-2,-5.869007111E-2
1.745817621E1,7.364714146E-2,5.149262771E-2,2.957534790E-2
1.746833857E1,6.766873598E-2,2.717673033E-2,1.044654846E-1
1.747850092E1,5.583453178E-2,2.089921571E-2,9.070968628E-2
1.748866328E1,9.934902191E-3,6.057457998E-3,5.607891083E-2
1.749882563E1,-2.510958910E-2,-5.157085136E-3,3.386211395E-2
1.750898798E1,-4.092323780E-2,-2.403921075E-2,3.336524963E-2
1.751915034E1,-5.227553844E-2,-4.034367204E-2,3.047466278E-2
1.752931269E1,-4.737210274E-2,-4.431908578E-2,3.932666779E-2
1.753947504E1,-4.058200121E-2,-2.200814709E-2,3.853511810E-2
1.754963740E1,-5.664944649E-3,-7.214247715E-3,4.957199097E-2
1.755979975E1,2.447795868E-2,2.357218973E-2,4.391956329E-2
1.756996210E1,4.815644026E-2,5.101107061E-2,-8.934020996E-3
1.758012446E1,6.018501520E-2,6.104251370E-2,-1.546764374E-2
1.759028681E1,4.293781519E-2,7.764920592E-2,1.384506226E-1
1.760044916E1,2.609276772E-2,4.384997115E-2,8.147525787E-2
1.761061152E1,-3.083944321E-4,2.055714652E-2,-1.678647995E-1
1.762077387E1,-9.111344814E-3,1.646726625E-3,-1.882190704E-1
1.763093622E1,-1.511144638E-2,3.923891112E-2,-9.521389008E-2
1.764109858E1,-1.959007978E-2,5.141285434E-2,-7.712268829E-2
1.765126093E1,-3.849512339E-2,6.380701810E-2,-7.103347778E-2
1.766142328E1,-2.699077129E-2,6.620657444E-2,-3.677845001E-2
1.767158564E1,3.070831299E-3,6.315445155E-2,1.103591919E-2
1.768174799E1,2.364599705E-2,5.409842730E-2,4.156208038E-2
1.769191034E1,3.487616777E-2,5.614607781E-2,6.923484802E-2
1.770207270E1,6.260609627E-2,5.048949271E-2,8.939170837E-2
1.771223505E1,7.564544678E-2,4.695495963E-2,8.313179016E-2
1.772239741E1,6.449413300E-2,5.052003264E-2,8.166694641E-2
1.773255976E1,4.138332605E-2,5.174012110E-2,7.084846497E-2
1.774272211E1,1.124083996E-2,4.328479990E-2,6.719684601E-2
1.775288447E1,-1.142960787E-2,4.636891931E-2,6.359291077E-2
1.776304682E1,-3.105843067E-2,3.464820236E-2,3.323554993E-3
1.777320917E1,-2.385067940E-2,2.547039837E-2,-7.007884979E-2
1.778337153E1,-9.304046631E-3,1.242548972E-2,-8.772850037E-2
1.779353388E1,-4.112720490E-6,2.904687077E-3,-5.314636230E-2
1.780372675E1,-1.274067163E-2,1.063458622E-2,-2.889633179E-4
1.781388910E1,-4.520177841E-3,4.014626145E-3,2.554225922E-2
1.782405146E1,-3.643989563E-3,-1.003890857E-2,1.551532745E-2
1.783421381E1,-7.284283638E-3,4.130024463E-3,-1.323032379E-2
1.784437616E1,-7.710456848E-4,-9.219087660E-4,-6.030178070E-2
1.785453852E1,6.059288979E-3,3.997661173E-3,-6.400203705E-2
1.786470087E1,8.859038353E-4,7.090933621E-3,-2.277088165E-2
1.787486323E1,-1.905202866E-3,3.552816808E-3,1.064872742E-2
1.788502558E1,5.129694939E-3,9.846664965E-3,1.526260376E-2
1.789518793E1,-6.569147110E-3,1.807787269E-2,5.609512329E-3
1.790535029E1,-3.776967525E-3,1.873277128E-2,7.915496826E-4
1.791551264E1,-1.508712769E-2,2.626083046E-2,-1.106262207E-2
1.792567499E1,-3.111171722E-2,4.525828362E-2,-4.861259460E-2
1.793583735E1,-3.302323818E-2,4.517571628E-2,-5.248641968E-2
1.794599970E1,-1.870393753E-2,3.577121347E-2,-1.382255554E-2
1.795616205E1,-1.180171967E-4,3.398305178E-2,7.651329041E-3
1.796632441E1,3.961825371E-2,4.877343774E-2,5.241966248E-2
1.797648676E1,6.001949310E-2,4.390487075E-2,6.336688995E-2
1.798664912E1,5.456960201E-2,5.293828994E-2,5.283927917E-2
1.799681147E1,4.024595022E-2,6.849432737E-2,3.073692322E-2
1.800697382E1,1.237744093E-2,6.245001405E-2,-1.930141449E-2
1.801713618E1,-1.018238068E-2,5.440054089E-2,-4.954147339E-2
1.802729853E1,-2.525764704E-2,4.472144693E-2,-6.745624542E-2
1.803746088E1,-4.251474142E-2,1.943288743E-2,-7.084941864E-2
1.804762324E1,-2.680879831E-2,2.620056272E-2,8.519172668E-3
1.805778559E1,-2.877473831E-3,1.631680876E-2,8.874607086E-2
1.806794794E1,1.552152634E-2,3.399621695E-2,9.426403046E-2
1.807811030E1,1.507401466E-2,4.336930066E-2,1.941394806E-2
1.808827265E1,1.017665863E-2,4.280930758E-2,-2.094268799E-2
1.809843500E1,2.477169037E-3,3.751111776E-2,3.854370117E-2
1.810859736E1,-6.124377251E-3,2.037058771E-2,6.133460999E-2
1.811875971E1,-3.100258112E-2,5.852125585E-3,-8.658409119E-2
1.812892206E1,-1.241159439E-2,6.954699755E-3,-3.497200012E-1
1.813908442E1,2.735149860E-2,-1.487156749E-2,-3.263921738E-1
1.814924677E1,8.757692575E-2,1.724198461E-3,2.327766418E-1
1.815940912E1,1.201969981E-1,-6.965801120E-3,2.705030441E-1
1.816957148E1,3.586900234E-2,-1.125714183E-2,1.290016174E-1
1.817973383E1,-5.151218176E-2,-3.060165048E-2,1.784515381E-2
1.818989619E1,-7.810616493E-2,-3.947316110E-2,-1.361436844E-1
1.820005854E1,-5.217081308E-2,-1.450155675E-2,-2.140893936E-1
1.821025141E1,2.968907356E-4,-7.007047534E-3,-1.746788025E-1
1.822041376E1,5.183148384E-2,2.528175712E-2,6.729793549E-2
1.823057612E1,7.624500990E-2,7.264351845E-2,2.340364456E-1
1.824073847E1,5.358570814E-2,1.100464761E-1,1.686515808E-1
1.825087031E1,-1.561081409E-2,1.336695999E-1,-8.924484253E-3
1.826103266E1,-5.838799477E-2,1.410868019E-1,-1.030530930E-1
1.827119501E1,-6.652987003E-2,1.461326182E-1,-1.036109924E-1
1.828135737E1,-3.613179922E-2,1.307757199E-1,-7.344341278E-2
1.829151972E1,-5.384862423E-3,9.214057028E-2,-2.269649506E-2
1.830168207E1,3.115504980E-2,5.780346692E-2,2.959251404E-2
1.831184443E1,5.317252874E-2,1.395465434E-2,6.208705902E-2
1.832200678E1,4.739671946E-2,-1.225440204E-2,1.011533737E-1
1.833216913E1,2.652382851E-2,-1.243765652E-2,9.945297241E-2
1.834233149E1,2.908706665E-4,-1.034832001E-2,5.998039246E-2
1.835249384E1,-2.007442713E-2,-9.705796838E-3,2.597618103E-2
1.836265620E1,-3.542935848E-2,-2.356049418E-2,6.693840027E-3
1.837281855E1,-2.271139622E-2,-2.024568617E-2,4.265785217E-3
1.838298090E1,-2.272605896E-2,-3.519426286E-2,2.082157135E-2
1.839317377E1,-1.858979464E-2,-4.001761973E-2,5.348205566E-2
1.840333613E1,-2.415305376E-2,-3.555013239E-2,5.964088440E-2
1.841349848E1,-1.518875360E-2,-1.546804607E-2,5.623531342E-2
1.842366083E1,5.789399147E-3,3.277182579E-3,7.844924927E-3
1.843382319E1,3.373306990E-2,2.560210228E-2,-2.279186249E-2
1.844398554E1,2.902042866E-2,6.828831136E-2,1.262454987E-1
1.845414789E1,3.343337774E-2,6.970423460E-2,3.856849670E-2
1.846431025E1,2.574402094E-2,2.211357653E-2,-1.630239487E-1
1.847447260E1,3.549820185E-2,5.345433950E-3,-1.813697815E-1
1.848463495E1,5.375802517E-2,2.557909489E-2,-1.169033051E-1
1.849479731E1,4.822146893E-2,5.318813026E-2,-4.629993439E-2
1.850495966E1,2.402782440E-2,5.160315335E-2,1.781463623E-3
1.851512202E1,-1.140695810E-2,4.202367365E-2,4.154205322E-3
1.852528437E1,-2.487623692E-2,5.051945150E-2,2.538967133E-2
1.853544672E1,-3.837358952E-2,5.327655375E-2,4.387855530E-2
1.854560908E1,-3.961008787E-2,7.194541395E-2,4.079437256E-2
1.855577143E1,1.603126526E-3,9.251615405E-2,2.358818054E-2
1.856593378E1,5.108565092E-2,7.928302884E-2,2.311897278E-2
1.857609614E1,6.144684553E-2,6.159798801E-2,2.731895447E-2
1.858625849E1,5.724900961E-2,6.277437508E-2,3.619289398E-2
1.859642084E1,3.646528721E-2,4.918037355E-2,5.201339722E-2
1.860658320E1,2.093255520E-2,3.239743412E-2,4.385948181E-2
1.861674555E1,-5.655586720E-3,1.979137957E-2,-9.072303772E-3
1.862690790E1,-1.448529959E-2,4.740387201E-3,-6.093215942E-2
1.863707026E1,-2.529001236E-2,-4.740059376E-3,-7.883358002E-2
1.864723261E1,-7.887899876E-3,-3.873705864E-3,-5.626964569E-2
1.865739496E1,-2.950727940E-3,-2.517506480E-3,-5.748748779E-3
1.866755732E1,-3.046333790E-3,3.690391779E-3,3.676986694E-2
1.867771967E1,-7.994592190E-3,1.411053538E-2,1.469135284E-2
1.868788202E1,-1.028251648E-2,9.725540876E-3,-2.344894409E-2
1.869807490E1,-2.396005392E-2,-3.968238831E-3,-5.375385284E-2
1.870823725E1,-2.783155441E-2,-1.230260730E-2,-5.998611450E-2
1.871836909E1,-1.726984978E-2,-5.644038320E-3,-3.524494171E-2
1.872856196E1,1.436865330E-2,8.418813348E-3,-6.338119507E-3
1.873869379E1,2.411282063E-2,2.465078235E-2,3.276824951E-3
1.874888666E1,2.905076742E-2,3.800375015E-2,2.214908600E-2
1.875904902E1,3.376847506E-2,4.117521644E-2,3.598213196E-2
1.876921137E1,1.511865854E-2,4.608200490E-2,4.630088806E-3
1.877937372E1,1.604998112E-2,2.927617729E-2,-3.797721863E-2
1.878953608E1,1.012051105E-2,4.365003854E-2,-6.796360016E-2
1.879969843E1,-2.965331078E-4,2.497543395E-2,-6.433582306E-2
1.880986078E1,-1.065176725E-2,1.907908916E-2,-3.475475311E-2
1.882002314E1,-1.657336950E-2,2.989041060E-2,2.742671967E-2
1.883018549E1,2.931952477E-4,5.908785015E-2,9.308147430E-2
1.884034784E1,-1.649767160E-2,6.563135982E-2,8.431053162E-2
1.885051020E1,-6.684601307E-3,7.606566697E-2,2.139377594E-2
1.886067255E1,3.233134747E-3,8.163046837E-2,-4.919052124E-3
1.887083491E1,7.453560829E-4,8.020975441E-2,2.112007141E-2
1.888099726E1,-6.918728352E-3,6.284232438E-2,1.708030701E-3
1.889115961E1,-2.835392952E-2,5.137325823E-2,-1.665096283E-1
1.890132197E1,-2.986437082E-2,2.579969168E-2,-3.760414124E-1
1.891148432E1,2.914053202E-2,1.360657811E-2,-1.964406967E-1
1.892164667E1,9.743505716E-2,1.517470181E-2,2.585048676E-1
1.893180903E1,7.799774408E-2,3.349675611E-2,3.715229034E-1
1.894197138E1,-1.711797714E-2,2.177409083E-2,1.381387711E-1
1.895213373E1,-8.810412884E-2,-2.116263658E-2,-5.331897736E-2
1.896229609E1,-8.233523369E-2,-3.803262487E-2,-2.037239075E-1
1.897245844E1,-4.004836082E-2,-4.800806567E-2,-2.427711487E-1
1.898262079E1,6.907343864E-3,-4.324928671E-2,-1.912126541E-1
1.899278315E1,5.978894234E-2,-2.719912678E-2,1.785659790E-2
1.900294550E1,8.068329096E-2,1.658120751E-2,1.923780441E-1
1.901310786E1,5.676525831E-2,6.408311427E-2,2.056369781E-1
1.902327021E1,-6.047904491E-3,9.836582094E-2,1.148176193E-1
1.903343256E1,-6.515651941E-2,1.277208030E-1,2.324867249E-2
1.904359492E1,-8.078438044E-2,1.163421199E-1,-2.665138245E-2
1.905375727E1,-6.150835752E-2,1.066416502E-1,-5.206871033E-2
1.906391962E1,-1.318353415E-2,1.066973954E-1,-7.722568512E-2
1.907408198E1,2.384078503E-2,9.295209497E-2,-7.359123230E-2
1.908424433E1,6.439352036E-2,6.734873354E-2,-3.700637817E-2
1.909440668E1,6.878322363E-2,3.818257898E-2,1.791095734E-2
1.910456904E1,4.992610216E-2,1.832167059E-2,6.953907013E-2
1.911473139E1,2.048635483E-2,1.141573302E-2,8.490276337E-2
1.912489374E1,4.190206528E-3,1.691875234E-2,9.061145782E-2
1.913505610E1,4.601478577E-4,4.166813567E-3,7.021808624E-2
1.914521845E1,-2.193260193E-2,2.644803375E-3,2.420139313E-2
1.915538080E1,-2.992659807E-2,-3.393685911E-3,-1.627063751E-2
1.916554316E1,-2.198958397E-2,-8.793205023E-3,-2.542209625E-2
1.917570551E1,-2.668327093E-2,8.744006045E-4,-1.561832428E-2
1.918586787E1,-1.475894451E-2,1.327253506E-2,5.920410156E-3
1.919603022E1,1.358830929E-2,2.319183201E-2,3.413391113E-2
1.920619257E1,3.216958046E-2,3.711222112E-2,-2.081012726E-2
1.921635492E1,2.633333206E-3,4.763990268E-2,1.025924683E-1
1.922651728E1,-1.283341646E-2,6.389012933E-2,1.359996796E-1
1.923667963E1,-9.873926640E-3,4.174511135E-2,-4.125308990E-2
1.924684199E1,1.395374537E-2,3.048298508E-2,-2.033338547E-1
1.925700434E1,4.443353415E-2,4.043532535E-2,-2.090501785E-1
1.926716669E1,4.728728533E-2,4.049460217E-2,-1.038227081E-1
1.927732905E1,3.996890783E-2,4.669188708E-2,-4.771137238E-2
1.928749140E1,3.483837843E-2,2.974960022E-2,-4.296302795E-3
1.929765375E1,-1.329565048E-2,2.677248791E-2,9.023666382E-2
1.930781611E1,-4.851740599E-2,3.902385384E-2,9.570693970E-2
1.931800898E1,-6.578171253E-2,4.962918162E-2,5.160713196E-2
1.932817133E1,-3.790062666E-2,6.623239070E-2,1.302051544E-2
1.933833369E1,-6.060421467E-3,8.030661941E-2,-3.687858582E-3
1.934849604E1,2.734893560E-2,7.108511776E-2,-1.270294189E-3
1.935865839E1,4.301381111E-2,6.271480024E-2,2.240085602E-2
1.936882074E1,3.413838148E-2,5.490871519E-2,6.685447693E-2
1.937898310E1,1.813894510E-2,4.897646606E-2,1.057758331E-1
1.938914545E1,5.461156368E-3,3.978599235E-2,5.420970917E-2
1.939930781E1,-1.074796915E-2,3.697100282E-2,-1.278686523E-2
1.940947016E1,-1.945048571E-2,1.507111266E-2,-2.659702301E-2
1.941963251E1,7.111191750E-3,2.209293097E-2,-2.373313904E-2
1.942979487E1,-2.627134323E-3,1.774361730E-2,-2.811717987E-2
1.943995722E1,1.575827599E-3,1.426691934E-2,-2.293968201E-2
1.945011957E1,-1.102852821E-2,2.800241858E-2,-1.554679871E-2
1.946028193E1,-2.199828625E-3,2.543831617E-2,-2.010440826E-2
1.947044428E1,4.430651665E-3,1.384708285E-2,-1.504325867E-2
1.948060663E1,4.065930843E-3,1.444568858E-2,1.590919495E-2
1.949076899E1,1.363480091E-2,7.918864489E-3,2.985382080E-2
1.950093134E1,6.958663464E-3,1.531439647E-2,8.139610291E-3
1.951109370E1,-4.220485687E-3,1.053063199E-2,3.348350525E-3
1.952125605E1,-8.142292500E-3,1.506311074E-2,5.713462830E-3
1.953141840E1,-1.918983459E-2,2.635806426E-2,-1.460075378E-3
1.954158076E1,-1.829898357E-2,4.233158380E-2,-1.560497284E-2
1.955174311E1,-5.675554276E-3,4.155021533E-2,-3.180122375E-2
1.956190546E1,6.465911865E-3,5.283934623E-2,-2.648544312E-2
1.957206782E1,2.061057091E-2,4.528763145E-2,7.063865662E-3
1.958223017E1,1.794248819E-2,3.557216376E-2,9.226799011E-3
1.959239252E1,3.920692205E-2,4.477849603E-2,2.089309692E-2
1.960255488E1,2.485036850E-2,3.221549466E-2,1.583766937E-2
1.961271723E1,6.443977356E-3,3.854066879E-2,8.542060852E-3
1.962287958E1,-6.600260735E-3,4.231838137E-2,-1.280593872E-2
1.963304194E1,-1.685464382E-2,3.907661512E-2,-3.610420227E-2
1.964320429E1,3.430664539E-3,3.388117626E-2,1.188850403E-2
1.965336664E1,1.081299782E-2,5.013987795E-2,7.315540314E-2
1.966352900E1,1.786220074E-2,5.649013817E-2,5.292129517E-2
1.967369135E1,1.815038919E-2,5.536167324E-2,-7.052421570E-3
1.968385370E1,6.752550602E-3,5.918174982E-2,-3.048038483E-2
1.969401606E1,-1.894038916E-2,4.665707052E-2,3.161430359E-3
1.970417841E1,-2.148842812E-2,4.859940708E-2,2.667236328E-2
1.971437128E1,-3.392738104E-2,4.358694330E-2,-8.050346375E-2
1.972453364E1,-3.482145071E-2,2.326449379E-2,-2.657651901E-1
1.973469599E1,1.563018560E-2,1.010422781E-2,-2.016124725E-1
1.974485834E1,7.724595070E-2,3.175139055E-2,2.724132538E-1
1.975502070E1,1.060401201E-1,5.381716788E-2,3.212871552E-1
1.976518305E1,3.167492151E-2,3.517781571E-2,1.764822006E-1
1.977534540E1,-5.806392431E-2,9.649109095E-3,-2.300739288E-2
1.978550776E1,-7.469308376E-2,-8.757669479E-3,-2.306013107E-1
1.979567011E1,-4.693585634E-2,-2.480748296E-2,-2.929086685E-1
1.980583246E1,8.712291718E-3,-1.835555211E-2,-2.405786514E-1
1.981599482E1,4.875826836E-2,9.317684919E-3,-3.791046143E-2
1.982615717E1,4.690414667E-2,3.195466474E-2,1.587295532E-1
1.983631952E1,1.387012005E-2,6.623506546E-2,2.172822952E-1
1.984648188E1,-3.233897686E-2,8.705262840E-2,2.017087936E-1
1.985664423E1,-6.273829937E-2,1.022668704E-1,1.226158142E-1
1.986680659E1,-6.590580940E-2,1.066336408E-1,1.424312592E-2
1.987696894E1,-4.317784309E-2,9.547086805E-2,-6.391239166E-2
1.988713129E1,-4.428029060E-4,9.670807421E-2,-1.148757935E-1
1.989729365E1,3.585708141E-2,8.008462191E-2,-1.201601028E-1
1.990745600E1,6.150782108E-2,7.365897298E-2,-6.870937347E-2
1.991761835E1,5.590075254E-2,4.278453812E-2,3.153991699E-2
1.992778071E1,4.368913174E-2,2.159468271E-2,9.935283661E-2
1.993794306E1,1.848244667E-2,1.815196499E-2,9.277534485E-2
1.994810541E1,-5.272746086E-3,-3.556366079E-3,5.340480804E-2
